,text,label
14977,我是单身啊,1
14978,没有没有了哎,2
14979,哦哦哦单身,1
14980,啊我是离异的,1
14981,哦是的是什么,1
14982,你不用写了啊,3
14983,有女朋友了,2
14984,嗯不是是是,2
14985,对啊咋的了,1
14986,啊现现在搞了,5
14987,我不用了哈,3
14988,不是好等下,4
14989,啊不是我吧,2
14990,烟草怎么啦,1
14991,哎好睡觉啊,4
14992,我是来网上,1
14993,已经找到了再见,2
14994,哦没不是,2
14995,这我现在是,1
14996,我现在已经找到找到了没机会了,2
14997,我现在不太方便上班在,4
14998,我没事啊,2
14999,嗯不是谢谢,2
15000,啊我在上班回头再聊吧,4
15001,哦已经订好了,2
15002,搞错了吧你,2
15003,不单身啊,2
15004,没有没有掉了,2
15005,呃不需要了啊,3
15006,没有谁,3
15007,啊对单身呢,1
15008,对不是,2
15009,我现在有点事回头你再打给我吧好吧,4
15010,不是嗯嗯,2
15011,呃不是吧,2
15012,我现在在忙吧,4
15013,现在有了好了,2
15014,嗯嗯嗯嗯不是,2
15015,不太清楚了不好意思我现在不太方便晚点回复好吗,4
15016,呃单身不需要,3
15017,我说晚点给我打电话现在我在车上不方便,4
15018,有没有搞错了,2
15019,现在说开会呢,4
15020,啊是一直是,1
15021,对啊怎么样,1
15022,哦你意思,5
15023,对您这样子我这会有点忙再回来说吧好吧,4
15024,我有老公,2
15025,还是打一半了,5
15026,我是女儿,6
15027,啊不是的谢谢你哈,2
15028,他现在在我的话就发展的比较好他那个一周搬到在外面呀这个外面,4
15029,哦不是不是不是了,2
15030,我现在开车不方便说谢谢啊晚点打给你,4
15031,我现在这个吗怎么回头再说好吧,4
15032,我是单身要大,1
15033,我目前不在本地号码回头有空再说吧,4
15034,就是的是的我,1
15035,单身呢啊,1
15036,十二我是吧,1
15037,我注册这,5
15038,我现在是嗯,1
15039,嗯是的那个,1
15040,我注册资料啊,5
15041,不是的不是啦,2
15042,嗯是大离异,1
15043,不好意思不好意思我这个不早了好好好我这里就有人再说了吧不好意思哦好好好,3
15044,不是你谁,2
15045,嗯不是珍爱网上,5
15046,是的我现在,1
15047,哦不是了是啊,2
15048,那个你好现在不方便哦,4
15049,嗯不用谢谢不,3
15050,对啊我现在,1
15051,我那个是好久之前的了现在不需要了啊,3
15052,没有了肯,3
15053,呃离异,1
15054,我还是单身啊,1
15055,哦我还没有看,2
15056,那个修改吗,5
15057,哦没有登录,3
15058,不是了再说,2
15059,哦哦哦我不需要了,3
15060,不不是啊单身,2
15061,哦现在不是嗯,2
15062,哎你还还是,1
15063,谁呀谁男士的,5
15064,呃现在还不是,2
15065,我说我已经找到了,2
15066,啊没人搞错了,2
15067,对我现在在外面有点事我开车,4
15068,没有没有肯定,2
15069,对女士,1
15070,啊再不需要了,3
15071,哦玩晚点再和我现在不方便说,4
15072,没有没有点错,2
15073,哦那个是嗯嗯,1
15074,你打错字啦,2
15075,啊我现在开会回头再说吧,4
15076,哦现在不用了,3
15077,没空啊睡觉,4
15078,你先挂了没空,4
15079,嗯不用了我已经找到了谢谢,2
15080,不是不是我嘞,2
15081,呃我已经找到了打了好几个了,2
15082,我是单身,1
15083,呃不需要不好算了谢谢,3
15084,啊还没有了,2
15085,不是现在我已经找到另一半,2
15086,不我现在早已经找到一个兴业的,2
15087,我都有不到呀,2
15088,小姐不需要,3
15089,没人不是不在,2
15090,哦那不用好吧,3
15091,嗯我现在,5
15092,那不是在用啊,2
15093,哦不是我弄的,2
15094,那三十分钟行模式,5
15095,嗯不行对,2
15096,哦不是的不是的谢谢,2
15097,哦应该是我朋友吧不是我这样子吧我现在很忙好吧不太方便,4
15098,需要还不需要,3
15099,我现在在外面有点去过过两天联系好不好,4
15100,啊不用了回收了不用了之后不用了不是啦不用了,3
15101,嗯不是你说,2
15102,啊是不用了啊,3
15103,没有咨询结束单身的谢谢,3
15104,对就是这个,1
15105,哦现在还,5
15106,你好不好意思我现在在上班,4
15107,哦我已经找到了谢谢,2
15108,怪不是,2
15109,哦可以嗯,1
15110,肯定单身的,1
15111,嗯不是了好吧,2
15112,啊知道了吗,5
15113,那个对,1
15114,哦我结婚的,2
15115,嗯已经交了,2
15116,啊没有收到,2
15117,我不是呃是,2
15118,明天已经找到了,2
15119,没有病啊,2
15120,你们在有事的等回头再说吧,4
15121,嗯不用了好吧,3
15122,谢谢你搞错了,2
15123,嗯在找啦,5
15124,呃那个不用了不用了,3
15125,啊不是是那个,2
15126,对我找到了,2
15127,我不是写的,2
15128,现在现在在在在上班不方便说好吧,4
15129,全没有了那个,2
15130,单身我哈,1
15131,不需要了不算,3
15132,不用你不用,3
15133,然后玩呀,3
15134,嗯学生不用了,3
15135,换个时间好吧现在在外面有点事情,4
15136,从哦不需要,3
15137,是啊什么名,1
15138,你搞错啦,2
15139,我是要吗,1
15140,不是我先呢,2
15141,我现在我现在死好的上班不方便,4
15142,呃对对不需要了,3
15143,啊啥网那个回头再说吧,4
15144,哦现在给了,5
15145,不是的不是那个搞得好完了以后别打了啊,2
15146,呃我现在在上班不方便呢这个,4
15147,是的我刚在屋里面有人在睡觉,4
15148,哦现在没空了,4
15149,好谢谢啊谢谢我现在已经找到了找到了,2
15150,我现在在忙哈,4
15151,呃已经呃在,2
15152,现在没这个现在我正忙呢先负责是吧回头再说,4
15153,啊我暂时正在忙了回头再联系好吗,4
15154,是的单身是的,1
15155,啊有对象,2
15156,我是女士,1
15157,我现在有有点事啊那个回头再说,4
15158,哦我再我再一次到你,5
15159,这个不需要了啊好吧,3
15160,我这你妈逼,2
15161,我知道单身我,1
15162,我现在在外面出差,4
15163,那个不好意思我现在在忙真的没有空,4
15164,嗯是啊就是,1
15165,是的什么问题,1
15166,搞错了打错了,2
15167,不是的现在,2
15168,那早点又不打电话我已经找到了,2
15169,回来搞错了吧,2
15170,啊那个嗯是的,1
15171,单身狗,1
15172,我没兴趣北京,3
15173,单身单身,1
15174,啊哦哦呃不是,2
15175,呃我我不担不不是单身了,2
15176,我说我现在交,5
15177,呃没现在没有,5
15178,嗯已经找到了谢谢你啊,2
15179,哦不好意思我现在已经不是了,2
15180,啊没有了有那没有了谢谢,3
15181,我现在已经找到一个了,2
15182,没有有看看,2
15183,啊不用机器,3
15184,没有有朋友,2
15185,呃谢谢不用挂,3
15186,什么王打错了,2
15187,嗯我是单身啊,1
15188,不好意思麻烦,3
15189,啊不需要了嗯,3
15190,呃有事忙着呢,4
15191,啊没有啊你记,3
15192,啊我现在正,5
15193,我没没时间认证上班有时间的,4
15194,这搞错了吧,2
15195,对但我现在又忙啊回头不在联系好吧,4
15196,意思我现在忙,4
15197,哦现在没有哦,5
15198,啊有对象啊,2
15199,啊是的是的是的那个回头再再说吧我这边那个写的有点事,4
15200,我现在是单身吗现在,1
15201,嗯人搞错了吧,2
15202,现在在在耍啊,5
15203,好我现在在上班没空都是些不方便的,4
15204,哦行不好意思,3
15205,不好意思在忙,3
15206,就是呀,1
15207,你东西嗯,5
15208,我已经关掉了,3
15209,好好好好现在没空现在没扣,4
15210,不是的我已经找到了,2
15211,我是有什么,1
15212,不是好吧,2
15213,呃单身怎么了,1
15214,哎没有没有还,2
15215,我现在在车上我再再再再难啊女士,4
15216,开车呢不方便,4
15217,是单身单身我不必要了谢谢了啊,3
15218,离了解你了解,5
15219,是啊你一下我是男生呢,1
15220,对啊又不是嘛,1
15221,我这不方便或者上班呐,4
15222,嗯谈了没有啊,3
15223,我现在很,5
15224,嗯都挺好现在你的认领中了啊,5
15225,我现在还在有事回头再说好吗是的是的,4
15226,不是不是的哈,2
15227,找东西听不懂,5
15228,啊不好意思我现在在上班工作时间不方便,4
15229,那女朋友啊,2
15230,啊雄现在外面又回去的话等你是吧现在在外,4
15231,哦也不需要了,3
15232,我没有搞错了,2
15233,可以是,1
15234,不需要了还没,3
15235,那还单身,1
15236,不要没有没有,2
15237,嗯知道了你说,1
15238,我说刚离异啊,1
15239,我现在做,5
15240,现在现在不行,4
15241,我没有人,3
15242,现在对呀,1
15243,能不能过呃明天早上打给我吧我这不方便好吗我在外面还是钱,4
15244,我们注册了别人帮我注册可能我看见我是单身,1
15245,我会上没空,4
15246,你你说保安回头看这不说了,5
15247,不用了我填错了谢谢,3
15248,对对对搞错了,2
15249,啊哦不用了,3
15250,嗯那我再说吧,4
15251,没有的事,2
15252,行行行不需要了谢谢,3
15253,我不是深圳,6
15254,哦哦哦我只是一点点是这么说的啊,5
15255,哦我试试玩的,3
15256,哦行没空哈,4
15257,也就是,1
15258,我现在这边有点事情晚点就打电话过来说这个,4
15259,当然是,1
15260,不是的哟,2
15261,这个能不能晚点打电话过来我现在这边有点事,4
15262,啊我现在已经找到了知道注销掉了,2
15263,啊开春的再说,4
15264,啊不是我我上次就按按错了吧,2
15265,嗯不是了是吗,2
15266,对对对我现在有事我那个什么回头再说,4
15267,单身不需要,3
15268,哦不用不用我再上班,3
15269,那个是那个是,1
15270,嗯暂时没空啊这样子啊,4
15271,我没有玩的,3
15272,我现在在用,5
15273,这个你等一下我在找现在忙没有时间怎么说,4
15274,挂了吧现在,3
15275,嗯现在我忙了,4
15276,没有都结婚了,2
15277,没有我找到了,2
15278,嗯没有啥,3
15279,嗯那个那个,5
15280,他不用了哈,3
15281,不不不不不是,2
15282,哎对那个,1
15283,哦哦哦那个是乱乱搞的,3
15284,你好这个我都下载了我现在不需要谢谢,3
15285,资料没没没,5
15286,然后我现在在外面好好稍微再联系,4
15287,嗯哎不是,2
15288,不是单身离异,1
15289,哦不需要了是,3
15290,现在外面呢稍后再打吧,4
15291,就是帮我停止,3
15292,嗯我不是哦,2
15293,打资料,5
15294,啊哪个啊你好你好你好那个那个那个那个暂时可能不需要吧这东西,3
15295,我没有往网站,2
15296,嗯不要打这个电话你打错了吧,2
15297,啊那谢谢啊我不是在在呢,2
15298,没没没没事已经找到了啊谢谢啊,2
15299,啊现在有事了啊回头再说吧啊,4
15300,啊就是单身,1
15301,嗯知道了,5
15302,哦我现在在外面,4
15303,呃现在不行了,4
15304,那搞错了搞车,2
15305,弄错了一个,2
15306,哦不需要挂了,3
15307,啊对我现在在上班不方便讲过,4
15308,没有没有您打错了吧,2
15309,现在不是了现在正在谈了一个女朋友的,2
15310,哦你结婚了,2
15311,是啊我就那天没事我就弄了一下然后是这样子,1
15312,啊没有找到,2
15313,现在能做吗,5
15314,就是这种事,1
15315,嗯不是是啊,2
15316,搞错了老子是,2
15317,对那不不不不不是的,2
15318,没有那个啊,5
15319,哦用了不用了,3
15320,不单身哈,2
15321,嗯行不是,2
15322,就是那真那,5
15323,我现在对我单身我现在在上班不方便接电话,4
15324,我不知道是,5
15325,嗯是吧现在,1
15326,嗯不知道干嘛,5
15327,就可以了对,1
15328,呃是的我是,1
15329,好对对对对我现在没时间报销我现在怎么了,4
15330,啊我不行了吗,2
15331,我没有需求谢谢,3
15332,嗯但我深圳,5
15333,嗯再说一下吧,4
15334,对对对呃随便看,1
15335,没有没啊要是,2
15336,那不用我不回去我已经找到了谢谢,2
15337,网络还是那个,5
15338,你好我是单身单身我现在没时间,4
15339,对你姓什么呢,1
15340,嗯那个不用了,3
15341,啊我不是不是,2
15342,哦不是单身吗,2
15343,单身成功了,1
15344,走了对单身,1
15345,哦是了不用,3
15346,啊没有嗯嗯,2
15347,没事没事没事,3
15348,呃不是,2
15349,呃不好意思哈,3
15350,没有那个我现在在忙回头再说好吧,4
15351,啊这我朋友注册的不是我注册的,2
15352,嗯不是了谢谢找到了啊,2
15353,不然我现在已经找到你们有人,2
15354,我现在没空啊双十一这样子,4
15355,不是单身,2
15356,哦哦等一下再来吧我现在在忙哦,4
15357,单身这个单子不需要单身是单身对,3
15358,你家我不需要,3
15359,嗯还没有,2
15360,在不不需要吧,3
15361,你意思啊,5
15362,啊你好我现在那个啥在上班呢不方便接,4
15363,嗯不用的服务,3
15364,我是那我现在没时间去那什么回头联系好吧我现在单身有有点事,4
15365,嗯不是啊嗯好,2
15366,是啊可是我不大懂的那些收益好像开通新又退了,1
15367,对对对是不用,3
15368,啊我是单身啊,1
15369,我是单身现在我在工作有方便,4
15370,哦不是不用,2
15371,他现在在开会,4
15372,现在没时间上班的好好,4
15373,嗯好那个,5
15374,没有问,3
15375,啊谢谢你我那个我回头看一下吧,4
15376,你好现在不方便吗,4
15377,不是我还到十是了,5
15378,哦就是呀,1
15379,哦不是啊好,2
15380,啊对呀请讲,1
15381,嗯问你搞错了,2
15382,今天,5
15383,先不用哈,3
15384,现在这样我现在比较忙回头回头回复你好吧,4
15385,行啊不是了啊,2
15386,嗯不不不是,2
15387,不好意思我现在不太方便晚点就说啊,4
15388,我有老婆吗,2
15389,是单身什么,1
15390,我说我现在在外面有点事啊,4
15391,哦不不是的啦,2
15392,现在没在这方面单身的,3
15393,啊我现在忙哈,4
15394,暂时现在没空回头再说好吧再见,4
15395,这样子我我现在不方便在外面有事,4
15396,呃怎么了那个,1
15397,我有对象,2
15398,我没有呀,3
15399,啊我我闹着玩那弄弄完现在这个不弄不弄,3
15400,我真心不方便,4
15401,这样子我现在没空啊那有点忙,4
15402,我说的不是不是不是的不是的,2
15403,嗯谢谢啊不用,3
15404,这车的问题呢,5
15405,那个能回头再说嘛哟我现在有事忙着了,4
15406,我现在不方便晚点再给我电话好吧明天吧好吧,4
15407,是这样子就没有时间,4
15408,结婚了再见,2
15409,啊结婚呢,2
15410,我才刚注册啊,1
15411,处了一个,2
15412,啊没有和按错了啊谢谢,2
15413,啊现在没试一下我现在正在有事好好回头再联系吧,4
15414,先不那个在吗在忙啊不好意思,4
15415,哦搞错了,2
15416,哦我没注册,2
15417,我在开会回头再说吧好吗,4
15418,真不行真不行,2
15419,啊那不是谢谢啊,2
15420,啊是的不用了,3
15421,我那个搞错了,2
15422,没有没有对对,2
15423,你不需要了啊,3
15424,我现在上班不方便哈好吧,4
15425,呃没有单身谢谢啊嗯,2
15426,对现在先,1
15427,我没有他不用,3
15428,啊我现在在外面我听不见完你给我打好吧我在外面商场比较吵啊再见,4
15429,哦没有了好谢谢哈,3
15430,呃这不是了,2
15431,我单身你妹呀单身,2
15432,不是不是啊,2
15433,是的我现在忙晚点回晚点再打吧哥十分钟再打电话吧好吧,4
15434,我不是那,2
15435,不需要支付,3
15436,你有病吗,2
15437,嗯不用花呗,3
15438,我现在忙你回头吧再说吧,4
15439,啊不用不用不用了嗯,3
15440,对对对对现在,1
15441,不是我填着玩,3
15442,我今天找到了,2
15443,不加东西,5
15444,哦哦哦哦行的,1
15445,不是了还,2
15446,我现在正忙,4
15447,我不是呢,2
15448,今天还是单身,1
15449,啊啊啊没有了,2
15450,我是手机国战,5
15451,我知道就是,1
